date,open,low,high,close,volume,true_range,average_true_range_period_7,final_ub,final_lb,super_trend_7_3,super_trend_direction_7_3
2023-01-17 13:35:00+05:30,42003.6,41983.1,42044.25,42039.2,0,,,,,,
2023-01-17 13:40:00+05:30,42042.9,42018.35,42053.85,42035.1,0,,,,,,
2023-01-17 13:45:00+05:30,42038.4,41978.0,42039.5,42007.9,0,,,,,,
2023-01-17 13:50:00+05:30,42007.9,41998.5,42075.05,42036.6,0,,,,,,
2023-01-17 13:55:00+05:30,42040.8,42006.35,42040.75,42020.6,0,,,,,,
2023-01-17 14:00:00+05:30,42022.6,41964.6,42024.5,41983.8,0,,,,,,
2023-01-17 14:05:00+05:30,41985.2,41978.0,42010.25,41992.6,0,,,,,,
2023-01-17 14:10:00+05:30,41992.1,41978.35,42049.9,42044.4,0,,,,,,
2023-01-17 14:15:00+05:30,42046.8,42041.2,42092.4,42050.4,0,,,,,,
2023-01-17 14:20:00+05:30,42051.8,42045.4,42096.55,42085.4,0,,,,,,
2023-01-17 14:25:00+05:30,42081.8,42014.1,42094.55,42019.5,0,,,,,,
2023-01-17 14:30:00+05:30,42020.8,42010.95,42073.6,42063.4,0,,,,,,
2023-01-17 14:35:00+05:30,42061.4,42057.4,42127.6,42108.9,0,,,,,,
2023-01-17 14:40:00+05:30,42107.1,42071.45,42119.1,42089.4,0,,,,,,
2023-01-17 14:45:00+05:30,42088.7,42084.75,42127.45,42114.6,0,,,,,,
2023-01-17 14:50:00+05:30,42118.8,42095.15,42146.4,42115.3,0,,,,,,
2023-01-17 14:55:00+05:30,42116.6,42056.6,42131.5,42071.8,0,,,,,,
2023-01-17 15:00:00+05:30,42071.6,42071.65,42199.3,42188.1,0,,,,,,
2023-01-17 15:05:00+05:30,42189.4,42169.55,42215.85,42201.4,0,,,,,,
2023-01-17 15:10:00+05:30,42202.8,42197.45,42255.55,42254.5,0,,,,,,
2023-01-17 15:15:00+05:30,42256.4,42237.05,42275.7,42275.4,0,,,,,,
2023-01-17 15:20:00+05:30,42272.4,42269.05,42307.8,42273.6,0,,,,,,
2023-01-17 15:25:00+05:30,42273.1,42254.95,42291.0,42281.1,0,,,,,,
2023-01-18 09:15:00+05:30,42271.8,42155.15,42292.25,42243.3,0,,,,,,
2023-01-18 09:20:00+05:30,42246.6,42166.55,42286.1,42225.5,0,,,,,,
2023-01-18 09:25:00+05:30,42225.2,42119.65,42227.3,42178.6,0,,,,,,
2023-01-18 09:30:00+05:30,42181.7,42153.2,42231.5,42172.9,0,,,,,,
2023-01-18 09:35:00+05:30,42169.7,42169.7,42272.6,42267.4,0,,,,,,
2023-01-18 09:40:00+05:30,42266.9,42262.6,42344.9,42335.2,0,,,,,,
2023-01-18 09:45:00+05:30,42344.2,42334.25,42416.35,42408.4,0,,,,,,
2023-01-18 09:50:00+05:30,42414.3,42398.3,42468.4,42398.3,0,,,,,,
2023-01-18 09:55:00+05:30,42399.3,42371.25,42445.65,42437.4,0,,,,,,
2023-01-18 10:00:00+05:30,42437.2,42414.25,42494.85,42430.4,0,,,,,,
2023-01-18 10:05:00+05:30,42430.5,42405.0,42480.55,42480.6,0,,,,,,
2023-01-18 10:10:00+05:30,42478.9,42449.35,42496.65,42453.3,0,,,,,,
2023-01-18 10:15:00+05:30,42457.6,42420.1,42458.6,42420.1,0,,,,,,
2023-01-18 10:20:00+05:30,42423.0,42413.05,42458.05,42415.9,0,,,,,,
2023-01-18 10:25:00+05:30,42415.0,42376.3,42415.7,42386.1,0,,,,,,
2023-01-18 10:30:00+05:30,42386.2,42361.05,42403.7,42370.2,0,,,,,,
2023-01-18 10:35:00+05:30,42370.8,42369.35,42415.35,42403.4,0,,,,,,
2023-01-18 10:40:00+05:30,42402.0,42391.4,42425.25,42417.6,0,,,,,,
2023-01-18 10:45:00+05:30,42417.6,42369.2,42423.9,42405.0,0,,,,,,
2023-01-18 10:50:00+05:30,42404.1,42362.65,42404.25,42373.2,0,,,,,,
2023-01-18 10:55:00+05:30,42370.6,42344.25,42383.0,42378.7,0,,,,,,
2023-01-18 11:00:00+05:30,42377.4,42374.95,42401.15,42390.3,0,,,,,,
2023-01-18 11:05:00+05:30,42389.6,42370.9,42441.8,42434.3,0,,,,,,
2023-01-18 11:10:00+05:30,42430.8,42423.95,42462.15,42462.1,0,,,,,,
2023-01-18 11:15:00+05:30,42462.3,42452.35,42501.75,42491.3,0,,,,,,
2023-01-18 11:20:00+05:30,42489.6,42470.8,42508.45,42503.9,0,,,,,,
2023-01-18 11:25:00+05:30,42503.8,42473.55,42527.0,42476.8,0,,,,,,
2023-01-18 11:30:00+05:30,42475.6,42472.5,42500.15,42485.1,0,,,,,,
2023-01-18 11:35:00+05:30,42480.8,42479.15,42544.65,42536.9,0,,,,,,
2023-01-18 11:40:00+05:30,42539.3,42532.95,42555.9,42536.5,0,,,,,,
2023-01-18 11:45:00+05:30,42537.1,42516.65,42546.15,42516.6,0,,,,,,
2023-01-18 11:50:00+05:30,42518.5,42497.6,42523.15,42503.4,0,,,,,,
2023-01-18 11:55:00+05:30,42503.9,42491.75,42508.65,42495.1,0,,,,,,
2023-01-18 12:00:00+05:30,42496.6,42493.15,42514.15,42511.4,0,,,,,,
2023-01-18 12:05:00+05:30,42511.1,42480.15,42512.55,42492.4,0,,,,,,
2023-01-18 12:10:00+05:30,42494.9,42493.4,42512.25,42494.0,0,,,,,,
2023-01-18 12:15:00+05:30,42494.5,42467.85,42498.05,42471.9,0,,,,,,
2023-01-18 12:20:00+05:30,42471.4,42468.9,42493.75,42488.8,0,,,,,,
2023-01-18 12:25:00+05:30,42490.6,42487.1,42511.05,42499.1,0,,,,,,
2023-01-18 12:30:00+05:30,42498.9,42469.85,42521.7,42470.9,0,,,,,,
2023-01-18 12:35:00+05:30,42472.6,42425.05,42483.65,42432.5,0,,,,,,
2023-01-18 12:40:00+05:30,42431.5,42430.1,42453.3,42444.5,0,,,,,,
2023-01-18 12:45:00+05:30,42445.6,42426.95,42454.15,42443.2,0,,,,,,
2023-01-18 12:50:00+05:30,42446.1,42430.8,42476.3,42447.8,0,,,,,,
2023-01-18 12:55:00+05:30,42447.4,42396.05,42449.45,42399.6,0,,,,,,
2023-01-18 13:00:00+05:30,42399.0,42388.4,42410.55,42396.3,0,,,,,,
2023-01-18 13:05:00+05:30,42398.1,42377.1,42416.05,42377.1,0,,,,,,
2023-01-18 13:10:00+05:30,42378.6,42375.05,42405.25,42384.5,0,,,,,,
2023-01-18 13:15:00+05:30,42383.7,42379.15,42405.1,42397.9,0,,,,,,
2023-01-18 13:20:00+05:30,42401.1,42399.4,42424.6,42400.9,0,,,,,,
2023-01-18 13:25:00+05:30,42404.8,42387.65,42407.8,42392.4,0,,,,,,
2023-01-18 13:30:00+05:30,42391.2,42391.2,42461.4,42461.4,0,,,,,,
2023-01-18 13:35:00+05:30,42459.7,42442.15,42468.4,42461.8,0,,,,,,
2023-01-18 13:40:00+05:30,42462.9,42446.8,42480.05,42468.6,0,,,,,,
2023-01-18 13:45:00+05:30,42468.9,42410.35,42481.6,42413.4,0,,,,,,
2023-01-18 13:50:00+05:30,42412.3,42399.45,42427.85,42417.2,0,,,,,,
2023-01-18 13:55:00+05:30,42419.1,42400.25,42437.5,42432.7,0,,,,,,
2023-01-18 14:00:00+05:30,42433.6,42402.8,42439.5,42409.8,0,,,,,,
2023-01-18 14:05:00+05:30,42411.6,42361.2,42414.3,42371.5,0,,,,,,
2023-01-18 14:10:00+05:30,42373.4,42358.15,42411.7,42403.4,0,,,,,,
2023-01-18 14:15:00+05:30,42401.9,42362.05,42419.8,42419.8,0,,,,,,
2023-01-18 14:20:00+05:30,42422.1,42404.15,42435.4,42435.4,0,,,,,,
2023-01-18 14:25:00+05:30,42435.5,42435.5,42473.45,42454.7,0,,,,,,
2023-01-18 14:30:00+05:30,42455.0,42455.0,42515.35,42497.4,0,,,,,,
2023-01-18 14:35:00+05:30,42500.1,42460.8,42506.7,42479.6,0,,,,,,
2023-01-18 14:40:00+05:30,42479.4,42477.75,42499.8,42480.2,0,,,,,,
2023-01-18 14:45:00+05:30,42480.9,42456.25,42509.25,42464.5,0,,,,,,
2023-01-18 14:50:00+05:30,42467.1,42463.7,42497.75,42477.7,0,,,,,,
2023-01-18 14:55:00+05:30,42476.4,42462.3,42497.15,42497.1,0,,,,,,
2023-01-18 15:00:00+05:30,42504.9,42434.05,42507.35,42479.9,0,,,,,,
2023-01-18 15:05:00+05:30,42478.9,42429.1,42488.6,42449.1,0,,,,,,
2023-01-18 15:10:00+05:30,42445.2,42410.9,42453.85,42416.2,0,,,,,,
2023-01-18 15:15:00+05:30,42413.8,42413.75,42446.65,42443.9,0,,,,,,
2023-01-18 15:20:00+05:30,42443.4,42441.1,42483.3,42475.2,0,,,,,,
2023-01-18 15:25:00+05:30,42478.9,42450.95,42489.1,42473.8,0,,,,,,
2023-01-19 09:15:00+05:30,42416.3,42297.45,42443.9,42397.4,0,,,,,,
2023-01-19 09:20:00+05:30,42397.6,42339.45,42437.7,42390.9,0,,,,,,
2023-01-19 09:25:00+05:30,42391.9,42335.9,42406.0,42339.6,0,,,,,,
2023-01-19 09:30:00+05:30,42343.9,42319.8,42392.45,42371.2,0,,,,,,
2023-01-19 09:35:00+05:30,42376.6,42375.5,42489.95,42392.6,0,,,,,,
2023-01-19 09:40:00+05:30,42401.2,42365.7,42437.9,42405.1,0,,,,,,
2023-01-19 09:45:00+05:30,42407.9,42389.2,42458.2,42437.0,0,,,,,,
2023-01-19 09:50:00+05:30,42438.0,42404.45,42438.75,42412.4,0,,,,,,
2023-01-19 09:55:00+05:30,42413.6,42396.05,42429.45,42412.9,0,,,,,,
2023-01-19 10:00:00+05:30,42414.4,42336.4,42418.3,42349.5,0,,,,,,
2023-01-19 10:05:00+05:30,42353.6,42342.6,42400.3,42367.2,0,,,,,,
2023-01-19 10:10:00+05:30,42366.7,42350.1,42381.25,42368.9,0,,,,,,
2023-01-19 10:15:00+05:30,42368.1,42347.6,42374.5,42364.1,0,,,,,,
2023-01-19 10:20:00+05:30,42360.4,42359.0,42417.15,42412.8,0,,,,,,
2023-01-19 10:25:00+05:30,42409.4,42408.0,42431.6,42417.8,0,,,,,,
2023-01-19 10:30:00+05:30,42419.6,42387.2,42430.2,42387.2,0,,,,,,
2023-01-19 10:35:00+05:30,42391.9,42379.0,42407.95,42403.4,0,,,,,,
2023-01-19 10:40:00+05:30,42408.8,42390.7,42415.2,42395.9,0,,,,,,
2023-01-19 10:45:00+05:30,42396.1,42376.2,42403.45,42386.0,0,,,,,,
2023-01-19 10:50:00+05:30,42382.9,42324.2,42386.05,42330.6,0,,,,,,
2023-01-19 10:55:00+05:30,42332.4,42325.1,42380.15,42378.2,0,,,,,,
2023-01-19 11:00:00+05:30,42376.1,42372.4,42506.25,42439.4,0,,,,,,
2023-01-19 11:05:00+05:30,42442.2,42340.6,42442.25,42349.9,0,,,,,,
2023-01-19 11:10:00+05:30,42349.9,42327.2,42360.9,42343.2,0,,,,,,
2023-01-19 11:15:00+05:30,42348.1,42332.9,42355.55,42343.1,0,,,,,,
2023-01-19 11:20:00+05:30,42342.4,42268.85,42345.15,42291.1,0,,,,,,
2023-01-19 11:25:00+05:30,42291.6,42277.35,42330.0,42324.1,0,,,,,,
2023-01-19 11:30:00+05:30,42324.8,42303.8,42336.85,42310.2,0,,,,,,
2023-01-19 11:35:00+05:30,42304.8,42303.55,42321.5,42312.1,0,,,,,,
2023-01-19 11:40:00+05:30,42308.5,42305.1,42375.6,42375.1,0,,,,,,
2023-01-19 11:45:00+05:30,42376.2,42364.1,42409.35,42371.1,0,,,,,,
2023-01-19 11:50:00+05:30,42371.6,42349.75,42376.45,42351.2,0,,,,,,
2023-01-19 11:55:00+05:30,42351.4,42332.55,42358.55,42341.2,0,,,,,,
2023-01-19 12:00:00+05:30,42341.4,42296.15,42369.75,42338.1,0,,,,,,
2023-01-19 12:05:00+05:30,42337.2,42336.45,42384.3,42339.1,0,,,,,,
2023-01-19 12:10:00+05:30,42338.9,42335.7,42368.7,42365.2,0,,,,,,
2023-01-19 12:15:00+05:30,42363.9,42328.95,42367.8,42343.1,0,,,,,,
2023-01-19 12:20:00+05:30,42344.9,42331.75,42382.75,42343.2,0,,,,,,
2023-01-19 12:25:00+05:30,42343.9,42334.7,42363.05,42357.3,0,,,,,,
2023-01-19 12:30:00+05:30,42355.6,42348.25,42374.25,42370.2,0,,,,,,
2023-01-19 12:35:00+05:30,42371.6,42358.65,42390.0,42364.0,0,,,,,,
2023-01-19 12:40:00+05:30,42363.0,42332.0,42370.8,42337.2,0,,,,,,
2023-01-19 12:45:00+05:30,42338.4,42281.55,42338.75,42291.6,0,,,,,,
2023-01-19 12:50:00+05:30,42291.9,42278.1,42310.85,42296.4,0,,,,,,
2023-01-19 12:55:00+05:30,42291.1,42268.2,42296.0,42280.4,0,,,,,,
2023-01-19 13:00:00+05:30,42279.6,42277.05,42307.5,42291.6,0,,,,,,
2023-01-19 13:05:00+05:30,42291.4,42285.85,42342.1,42317.6,0,,,,,,
2023-01-19 13:10:00+05:30,42316.1,42289.0,42335.05,42292.4,0,,,,,,
2023-01-19 13:15:00+05:30,42291.2,42252.85,42330.3,42305.3,0,,,,,,
2023-01-19 13:20:00+05:30,42306.7,42289.4,42319.85,42296.9,0,,,,,,
2023-01-19 13:25:00+05:30,42295.6,42291.85,42324.4,42305.4,0,,,,,,
2023-01-19 13:30:00+05:30,42306.5,42306.5,42337.45,42323.4,0,,,,,,
2023-01-19 13:35:00+05:30,42323.6,42311.35,42332.0,42326.4,0,,,,,,
2023-01-19 13:40:00+05:30,42323.4,42304.4,42353.6,42338.6,0,,,,,,
2023-01-19 13:45:00+05:30,42338.4,42294.4,42341.15,42297.9,0,,,,,,
2023-01-19 13:50:00+05:30,42300.1,42289.05,42315.45,42307.8,0,,,,,,
2023-01-19 13:55:00+05:30,42307.9,42286.15,42310.95,42300.7,0,,,,,,
2023-01-19 14:00:00+05:30,42301.6,42300.95,42327.05,42314.4,0,,,,,,
2023-01-19 14:05:00+05:30,42314.0,42311.15,42370.2,42343.9,0,,,,,,
2023-01-19 14:10:00+05:30,42340.9,42324.5,42365.7,42362.6,0,,,,,,
2023-01-19 14:15:00+05:30,42366.4,42310.3,42383.9,42310.3,0,,,,,,
2023-01-19 14:20:00+05:30,42309.6,42257.9,42326.55,42262.4,0,,,,,,
2023-01-19 14:25:00+05:30,42262.3,42238.55,42284.45,42264.8,0,,,,,,
2023-01-19 14:30:00+05:30,42263.1,42240.65,42295.8,42247.7,0,,,,,,
2023-01-19 14:35:00+05:30,42247.2,42234.9,42287.9,42267.2,0,,,,,,
2023-01-19 14:40:00+05:30,42267.2,42266.95,42290.2,42286.1,0,,,,,,
2023-01-19 14:45:00+05:30,42286.3,42272.75,42298.65,42280.6,0,,,,,,
2023-01-19 14:50:00+05:30,42280.2,42279.2,42311.35,42287.7,0,,,,,,
2023-01-19 14:55:00+05:30,42286.6,42273.8,42314.4,42281.4,0,,,,,,
2023-01-19 15:00:00+05:30,42279.6,42279.55,42348.15,42348.1,0,,,,,,
2023-01-19 15:05:00+05:30,42350.9,42331.8,42355.7,42349.3,0,,,,,,
2023-01-19 15:10:00+05:30,42347.2,42295.4,42354.05,42303.6,0,,,,,,
2023-01-19 15:15:00+05:30,42300.4,42300.4,42322.4,42315.4,0,,,,,,
2023-01-19 15:20:00+05:30,42314.4,42298.9,42327.7,42314.4,0,,,,,,
2023-01-19 15:25:00+05:30,42316.4,42291.3,42321.2,42298.9,0,,,,,,
2023-01-20 09:15:00+05:30,42516.05,42366.15,42530.55,42483.25,0,,,,,,
2023-01-20 09:20:00+05:30,42486.55,42479.9,42576.25,42566.2,0,,,,,,
2023-01-20 09:25:00+05:30,42559.85,42518.85,42570.8,42553.35,0,,,,,,
2023-01-20 09:30:00+05:30,42556.1,42531.75,42608.85,42603.8,0,,,,,,
2023-01-20 09:35:00+05:30,42604.35,42561.25,42616.95,42602.85,0,,,,,,
2023-01-20 09:40:00+05:30,42601.65,42556.4,42602.9,42569.2,0,,,,,,
